epoch,train_loss,eval_loss,train_l1_metric,eval_l1_metric,train_scaled_l1_metric,eval_scaled_l1_metric
1000,0.000906794797629,8.19743307522e-14,0.000600324361585,8.19743307522e-14,0.0061849988997,3.80873240932e-12
2000,0.000465215707663,1.24765720102e-05,0.000255297112744,1.24765720102e-05,0.00724417716265,0.0020930734463
3000,0.000605169683695,0.000652138551231,0.00013315610704,0.000151704443851,0.0182192996144,0.00522527331486
4000,0.00143632199615,0.000693810172379,0.000123789344798,0.000164664452313,0.0533009730279,0.00672967592254
5000,0.0032166747842,0.000560963177122,0.000540618784726,4.18495328631e-05,0.101456075907,0.0058862818405
6000,0.0078257387504,0.000463149975985,0.00308084883727,0.000125919978018,0.165823668242,0.00509004015476
7000,0.0227841585875,0.000407075625844,0.0128062907606,0.000157222239068,0.210735857487,0.00482146907598
8000,0.0583626180887,0.000369486864656,0.0297445151955,0.000123757024994,0.329351216555,0.00469958316535
9000,0.000339938356774,0.000361224549124,5.25218092662e-05,9.66338266153e-05,0.00343405455351,0.00577149307355
10000,0.000230479228776,0.000303313310724,7.17468210496e-05,8.83444881765e-05,0.00448848493397,0.00552183575928
11000,0.000367048720364,0.000414241338149,8.85963090695e-05,0.000165958786965,0.0108235403895,0.00696491543204
12000,0.000969324551988,0.000502081238665,0.000113839385449,0.000150184408994,0.0349563546479,0.00816538184881
13000,0.00245013926178,0.00030886757304,0.000534323917236,4.57436253782e-05,0.0732135102153,0.00818733684719
14000,0.00649858219549,0.000280446140096,0.00306348432787,6.65732441121e-05,0.128050014377,0.00694940844551
15000,0.0197194255888,0.000273396930424,0.0127627961338,8.12593934825e-05,0.17233479023,0.0068626711145
16000,0.0560073629022,0.000177790061571,0.0358524508774,5.20655557921e-05,0.355690181255,0.00355155998841
17000,0.000240146007854,0.000301777297864,3.53287468897e-05,5.37788837391e-05,0.00311810895801,0.00888577289879
18000,0.000216236468987,0.000423859455623,3.01386498904e-05,0.000134016969241,0.00559881655499,0.0112150879577
19000,0.000262473477051,0.000407193088904,3.50669761247e-05,8.05242307251e-05,0.00419265497476,0.0123942866921
20000,0.000384109211154,0.000201318325708,5.14742496307e-05,6.61338272039e-05,0.00935063324869,0.00361307617277
21000,0.00107949366793,0.000495057494845,0.00024231725547,3.75068375433e-05,0.0320017933846,0.0182720683515
22000,0.00435288250446,0.000650681788102,0.00221385760233,6.84499973431e-05,0.0800426155329,0.0225973501801
23000,0.0156219722703,0.000805537798442,0.010846350342,0.000177266454557,0.120390161872,0.0256520360708
24000,0.0475116148591,0.000371525180526,0.032671071589,4.70115264761e-05,0.268175303936,0.00762742757797
25000,0.000198796682525,0.000982820871286,7.53536587581e-05,8.7532280304e-05,0.00193334021606,0.0349552929401
26000,0.000174068671186,0.00129720126279,5.78698782192e-05,0.000147977450979,0.00353493215516,0.0468379445374
27000,0.000418324401835,0.000992801273242,4.36351256212e-05,0.000156281617819,0.0147239547223,0.0328551530838
28000,0.00117076747119,0.000703185098246,5.90219824517e-05,4.79622976854e-05,0.0433247089386,0.01339406427
29000,0.00203884020448,0.00163415889256,0.000168728467543,0.000120388169307,0.0251487381756,0.0611937195063
30000,0.00304846093059,0.00189494737424,0.0004608258605,0.00022780688596,0.051078774035,0.0643525719643
31000,0.0053991144523,0.00132722931448,0.00108901783824,0.000299733132124,0.0937230587006,0.0415344908834
32000,0.0314693152905,0.00133064284455,0.0179474782199,8.78203427419e-05,0.232525080442,0.0236043259501
33000,0.00018991730758,0.00257360935211,7.56960871513e-05,0.000344971602317,0.00184434023686,0.0850092917681
34000,0.000174361601239,0.00279194768518,6.47665438009e-05,0.000563345383853,0.00334422290325,0.0889021158218
35000,0.000445761252195,0.00181836588308,6.72835667501e-05,0.000595246674493,0.014896037057,0.046690184623
36000,0.00121016590856,0.00224584434181,9.28825757001e-05,0.000290685100481,0.0435740835965,0.0319837778807
37000,0.0023742984049,0.00378673104569,0.000339997408446,0.0010399526218,0.0809980556369,0.106527864933
38000,0.0052375276573,0.00377805298194,0.00207286328077,0.00147149246186,0.111790336668,0.086207523942
39000,0.0119638806209,0.00233928672969,0.00701019028202,0.00108925858513,0.0780813023448,0.0480250567198
40000,0.018043808639,0.00261420570314,0.00744794076309,0.000299920502584,0.091960914433,0.0310755688697
41000,0.000325547007378,0.00313930702396,0.000160027382663,0.000619560247287,0.00252339849249,0.0831867158413
42000,0.000347952358425,0.002456381917,0.000183449999895,0.000656599411741,0.00510591920465,0.063106790185
43000,0.000329885107931,0.00195437320508,0.000122882047435,0.0004242004361,0.00823326129466,0.0480630099773
44000,0.00066886539571,0.00297631532885,0.000104753868072,0.000425986829214,0.0220582261682,0.0245303809643
45000,0.00123393372633,0.00387663883157,0.000153062748723,0.00093113956973,0.0431745275855,0.0790221244097
46000,0.00169305293821,0.00215869303793,0.000248592405114,0.000757493195124,0.0522825792432,0.0371464900672
47000,0.00233579659835,0.00199696351774,0.00054765061941,0.000413005065639,0.0436998903751,0.0384040959179
48000,0.00571690686047,0.00229757186025,0.00219462765381,0.000446862482931,0.0539232194424,0.0229897201061
49000,0.000396837451262,0.00299032218754,4.06255057896e-05,0.00110938411672,0.00396845117211,0.0375703200698
50000,0.000308444548864,0.00251184380613,5.84934641665e-05,0.00095454219263,0.00348169496283,0.0295428596437
51000,0.000279784202576,0.00257130758837,5.92229116592e-05,0.000569469179027,0.00578466430306,0.0384417399764
52000,0.000488850520924,0.00323088909499,9.77401286946e-05,0.000908163550775,0.0154132563621,0.031493447721
53000,0.000726551632397,0.00365473842248,0.000122893427033,0.00170689425431,0.0242200344801,0.034703142941
54000,0.000734347035177,0.00407263170928,0.000215884210775,0.00201747636311,0.0188925359398,0.0367788001895
55000,0.000875504338183,0.000377300544642,0.000340772705385,0.000377300544642,0.0147894574329,0.0283728204668
56000,0.00261992588639,8.28702612175e-14,0.00132768647745,8.28702612175e-14,0.0244225226343,3.80873240932e-12
57000,0.000423996476457,6.97063296684e-06,8.82993990672e-05,6.97063296684e-06,0.00378991477191,0.00188224529848
58000,0.000367396511137,0.000634057214484,6.48525237921e-05,0.000234672246734,0.00861353892833,0.00428376998752
59000,0.000273614568869,0.000379229459213,3.58321558451e-05,8.92838215805e-05,0.00878902710974,0.00368658476509
60000,0.00047723564785,0.0003951775725,2.9624769013e-05,4.03306876251e-05,0.00625631865114,0.00403536856174
61000,0.000559006817639,0.000353316718247,5.5491393141e-05,6.44813553663e-05,0.0108743589371,0.00431621912867
62000,0.000442346732598,0.000467361940537,8.88587601366e-05,0.000171065243194,0.012020423077,0.00570231443271
63000,0.000623973784968,0.00036576463026,0.000186786521226,0.000101623380033,0.0119997765869,0.00497463624924
64000,0.00194270070642,0.000361486658221,0.000886599998921,4.56448105979e-05,0.0197611823678,0.0068197241053
65000,0.000418231851654,0.000412087276345,0.000128060739371,0.000116325274576,0.00370769645087,0.00759192463011
66000,0.000293322606012,0.000289582501864,7.35726644052e-05,8.06065509096e-05,0.00628282874823,0.00580319343135
67000,0.000311406038236,0.000259569351329,6.51408481644e-05,5.335782771e-05,0.00913060456514,0.00493131624535
68000,0.000433463894296,0.000369703222532,6.11103896517e-05,3.82516809623e-05,0.0151974828914,0.0102940415964
69000,0.000497568864375,0.000347499764757,6.87647843733e-05,8.69866053108e-05,0.0164674092084,0.00847079604864
70000,0.00044912553858,0.000324847642332,6.3759405748e-05,0.000126198501675,0.00406022230163,0.00713743362576
71000,0.000554469588678,0.000234970415477,0.000113601403427,7.20679090591e-05,0.00507185282186,0.0046063978225
72000,0.00118855317123,0.000295158592053,0.000200178066734,5.51631383132e-05,0.00910067930818,0.0086021469906
73000,0.00045194971608,0.000275710597634,0.000136698814458,6.18978228886e-05,0.00423544738442,0.00823625177145
74000,0.000263332243776,0.000371248752344,8.25435272418e-05,0.000162543496117,0.00519091077149,0.00802967324853
75000,0.000255443854257,0.000202091643587,7.22996992408e-05,5.05192365381e-05,0.00681416410953,0.00402744393796
76000,0.000370813184418,0.000259566935711,8.27610347187e-05,3.75652452931e-05,0.0117922406644,0.00888489559293
77000,0.000429022329627,0.0003279876546,8.86365596671e-05,8.14758168417e-05,0.0131059242412,0.00962001644075
78000,0.000433675624663,0.000338713492965,0.000106312050775,9.88429237623e-05,0.0123714832589,0.00982497166842
79000,0.000600101833697,0.000280432286672,0.000170350438566,6.09586641076e-05,0.0111290179193,0.00518771167845
80000,0.00112689845264,0.000449082348496,0.000349247420672,8.41989094624e-05,0.011945579201,0.0142948869616
81000,0.000361210957635,0.000370669178665,3.0845269066e-05,8.45753529575e-05,0.00249179452658,0.0117078218609
82000,0.000194453605218,0.000408460269682,4.46774502052e-05,0.000148281746078,0.0030615623109,0.0103184469044
83000,0.000187779718544,0.000309042225126,7.2498449299e-05,4.60470182588e-05,0.0043390551582,0.00581090571359
84000,0.000269499782007,0.000354566669557,8.40509383124e-05,5.52321253053e-05,0.00767453154549,0.0121319331229
85000,0.00032541831024,0.000380195007892,9.28673980525e-05,8.63424938871e-05,0.00904397852719,0.0113890673965
86000,0.000342238578014,0.000305133056827,0.000120845696074,0.000106688574306,0.00860398449004,0.0080705229193
87000,0.00045182928443,0.000307978887577,0.000193114508875,4.7572022595e-05,0.00757346861064,0.00497495336458
88000,0.000868949573487,0.000368276203517,0.000354305841029,7.26980360923e-05,0.00948243029416,0.0113014969975
89000,0.000420975906309,0.000347726105247,0.000125298800413,8.93590404303e-05,0.00218228064477,0.0103306807578
90000,0.000196445616893,0.000287495204248,4.1902090743e-05,0.000102501260699,0.00383448740467,0.00707425363362
91000,0.000168373051565,0.00032754210406,2.43583035626e-05,5.60502594453e-05,0.00204060785472,0.00445692846552
92000,0.000188214762602,0.000386513653211,4.21877703047e-05,8.58454804984e-05,0.0032916078344,0.0116327740252
93000,0.000228245262406,0.000354908843292,7.19822928659e-05,0.000115200367873,0.00570918479934,0.0089213643223
94000,0.000302295200527,0.000328349153278,9.20996972127e-05,0.000103985788883,0.00814618449658,0.00852833501995
95000,0.000428034574725,0.000372387934476,0.000147767263115,6.84268961777e-05,0.00814295001328,0.00411053840071
96000,0.000811553676613,0.000502216629684,0.000311831070576,0.000156456953846,0.00917530246079,0.011486322619
97000,0.000402883510105,0.000424756464781,0.000180716830073,0.000176085726707,0.00242611160502,0.00880464632064
98000,0.000183345560799,0.000458975177025,5.63287176192e-05,0.000154048480908,0.00317339366302,0.00964731909335
99000,0.000194734384422,0.000582642212976,4.98432709719e-05,0.000129048610688,0.00540089607239,0.00534023437649
100000,0.00024085570476,0.00058061699383,4.15183167206e-05,0.000190028426005,0.00779654132202,0.0105453003198
