epoch,train_loss,eval_loss,train_l1_metric,eval_l1_metric,train_scaled_l1_metric,eval_scaled_l1_metric
1000,0.0602204091847,0.0654596090317,0.0570675656199,0.062273722142,0.448500931263,0.422264993191
2000,0.0625030770898,0.0611326955259,0.0593300238252,0.0578920915723,0.407348781824,0.42240318656
3000,0.0654755681753,0.0587088912725,0.0623053796589,0.0555495917797,0.444564849138,0.420478254557
4000,0.0250969622284,0.0290242377669,0.02303619124,0.026939895004,0.244448035955,0.262461215258
5000,0.0227429382503,0.0271454676986,0.020947298035,0.0252512395382,0.232210427523,0.238318800926
6000,0.0243147835135,0.0238508339971,0.0226391553879,0.0221965257078,0.230824261904,0.213284939528
7000,0.0269408747554,0.0282316245139,0.0252280123532,0.0265638716519,0.215709015727,0.215013340116
8000,0.0233548693359,0.0264002382755,0.0219165422022,0.0247574001551,0.192454069853,0.210390582681
9000,0.0239669121802,0.0255228504539,0.022333946079,0.0238612629473,0.206705421209,0.215790599585
10000,0.0237014554441,0.0270365569741,0.0221648029983,0.0254316721112,0.190046489239,0.197862759233
11000,0.0227881073952,0.0270518101752,0.0211825221777,0.0254267770797,0.211627259851,0.209047868848
12000,0.0228735357523,0.025865636766,0.0212730504572,0.024237100035,0.208786964417,0.207419529557
13000,0.0253480542451,0.0255020596087,0.0237778834999,0.0239003673196,0.21599432826,0.208911180496
14000,0.0245276968926,0.0269700009376,0.0228886865079,0.0253937393427,0.226633697748,0.203503996134
15000,0.0247022025287,0.026171144098,0.0231029801071,0.0244964249432,0.201875478029,0.212872803211
16000,0.0286118257791,0.0233495235443,0.0269047878683,0.0217994786799,0.237115234137,0.200843900442
17000,0.0251227244735,0.0278442725539,0.0235661305487,0.0262812711298,0.194972410798,0.20289324224
18000,0.0232702121139,0.026665052399,0.0217161104083,0.0250115226954,0.203795433044,0.211852192879
19000,0.0225741043687,0.0247294120491,0.0210843011737,0.0231125727296,0.188660979271,0.209873467684
20000,0.0238372962922,0.0275518726557,0.0222894921899,0.0259369090199,0.205880895257,0.208419650793
21000,0.0235931947827,0.0265462137759,0.0220452416688,0.0249630771577,0.213744670153,0.203849866986
22000,0.0215876251459,0.0254793763161,0.0200061015785,0.0238573476672,0.216159850359,0.211217015982
23000,0.0215284395963,0.025914337486,0.0200121104717,0.0243394039571,0.190435439348,0.193551793694
24000,0.0247443839908,0.0267288945615,0.0232141911983,0.0252016801387,0.204355999827,0.197768971324
25000,0.0218355320394,0.0267031230032,0.0203417874873,0.0250304378569,0.191254779696,0.213178575039
26000,0.0237600728869,0.0234170090407,0.0221836343408,0.0219022538513,0.199830144644,0.196870669723
27000,0.0222426503897,0.0282599143684,0.020706653595,0.026663761586,0.211415305734,0.207020968199
28000,0.0220924653113,0.0262633748353,0.0205912142992,0.0246386751533,0.185257554054,0.20738902688
29000,0.0283029899001,0.0233333427459,0.026723055169,0.0217886939645,0.217242240906,0.200210303068
30000,0.0251256357878,0.0279319882393,0.0235746838152,0.0263391025364,0.190210714936,0.206327334046
31000,0.0245113410056,0.0261752940714,0.0228685922921,0.0245782118291,0.216142803431,0.205040097237
32000,0.0227277800441,0.0254584737122,0.0211865510792,0.0238638073206,0.201553687453,0.208062708378
33000,0.0268004536629,0.0268861874938,0.0251718461514,0.0253134351224,0.207912385464,0.194292068481
34000,0.0231328681111,0.0266350507736,0.0217037405819,0.0250719115138,0.189845487475,0.201699197292
35000,0.0258010029793,0.0256201792508,0.024254899472,0.0240343511105,0.18442517519,0.20721206069
36000,0.0243851784617,0.0253560096025,0.0228508859873,0.0237941052765,0.209602206945,0.191607862711
37000,0.0237297806889,0.0268516615033,0.022086950019,0.0253072679043,0.225843936205,0.19981636107
38000,0.0217853672802,0.0265607126057,0.0202845782042,0.0249146595597,0.188972622156,0.210066631436
39000,0.024255361408,0.0230523496866,0.0227046795189,0.0215449817479,0.21274574101,0.195660024881
40000,0.0232251174748,0.0275809392333,0.0216863751411,0.0260495208204,0.212966829538,0.199092566967
41000,0.0243557952344,0.0266231149435,0.0227990448475,0.0250092037022,0.207258611917,0.207373321056
42000,0.0258749928325,0.024526361376,0.0243085697293,0.0229336880147,0.217203721404,0.206903904676
43000,0.0231429841369,0.027404172346,0.0216562375426,0.0258336160332,0.185370624065,0.203298822045
44000,0.023751212284,0.0264887660742,0.0222292095423,0.0249209888279,0.205763235688,0.202072113752
45000,0.0235494412482,0.0253309421241,0.0221197269857,0.0237398073077,0.167874112725,0.207531511784
46000,0.0236403904855,0.0259560793638,0.0221308935434,0.0244121849537,0.201179236174,0.190290376544
47000,0.0245290659368,0.0270386263728,0.0229781940579,0.0255139265209,0.215662941337,0.197797641158
48000,0.0239086393267,0.0263010151684,0.0223198235035,0.0246695745736,0.199006080627,0.208178907633
49000,0.0230505913496,0.0235815197229,0.0216071642935,0.0220910124481,0.19274905324,0.194258511066
50000,0.0244314670563,0.0278804637492,0.0229401439428,0.0263017378747,0.199481412768,0.204689651728
51000,0.0207850895822,0.026090182364,0.0193264037371,0.0244884006679,0.174612283707,0.204661622643
52000,0.0231723599136,0.0235339663923,0.0216561965644,0.0220122635365,0.201149508357,0.197783663869
53000,0.0221120137721,0.027484677732,0.0206136088818,0.0259140096605,0.206655904651,0.203392654657
54000,0.0235777739435,0.0262577291578,0.0220870524645,0.0246799997985,0.190473839641,0.202956005931
55000,0.0272089093924,0.0256146118045,0.0256205648184,0.0240367092192,0.206974714994,0.206298783422
56000,0.0240502953529,0.026469733566,0.022549726069,0.0249209199101,0.190304592252,0.19132745266
57000,0.0266938414425,0.0266322232783,0.0250352527946,0.0250853840262,0.229280143976,0.199870616198
58000,0.0237970985472,0.0258220918477,0.0222409442067,0.0242585875094,0.204152464867,0.204857572913
59000,0.0242974776775,0.0250343941152,0.0227327328175,0.0234833359718,0.204990029335,0.190131291747
60000,0.0229349974543,0.0266170464456,0.0215064231306,0.0250855274498,0.189582869411,0.198139965534
61000,0.0229033716023,0.026465959847,0.0214467588812,0.0248526353389,0.194222420454,0.206324011087
62000,0.0239258781075,0.0232172254473,0.0224007088691,0.02170811221,0.211278423667,0.196024268866
63000,0.0227517336607,0.0281793698668,0.0211629271507,0.0266643799841,0.218206942081,0.197850465775
64000,0.0199533626437,0.0257235988975,0.0185400564224,0.0241208709776,0.177384525537,0.205221369863
65000,0.0249693877995,0.0244338084012,0.0233535077423,0.0228688828647,0.221385836601,0.203632563353
66000,0.0231772009283,0.0278000719845,0.0217233486474,0.0262283496559,0.19359998405,0.203825384378
67000,0.0225173644722,0.0262381881475,0.0209713596851,0.0246880445629,0.204157873988,0.199847131968
68000,0.0230329036713,0.0250328108668,0.0215414240956,0.0234613586217,0.206712454557,0.204978853464
69000,0.0235561151057,0.0257859118283,0.0221355538815,0.0242599826306,0.178552433848,0.188207656145
70000,0.0250685345381,0.0271179806441,0.0235267020762,0.0255913212895,0.209440022707,0.198096528649
71000,0.0241693779826,0.0264703594148,0.0226789675653,0.0248728394508,0.182810127735,0.204565703869
72000,0.0231076590717,0.0236330404878,0.0215884353966,0.0221362411976,0.200330466032,0.195031434298
73000,0.0238362122327,0.0273615643382,0.0222560167313,0.0257954187691,0.218584358692,0.202762067318
74000,0.0263254754245,0.0260407850146,0.0247303284705,0.0244599841535,0.20212072134,0.202272638679
75000,0.0237803086638,0.0233623962849,0.0223751887679,0.0218446608633,0.1889744699,0.197156429291
76000,0.0233774147928,0.0271773040295,0.0218451619148,0.0256149657071,0.194845169783,0.202151343226
77000,0.0223747808486,0.0261146351695,0.0209688041359,0.0245134774595,0.174574166536,0.205436438322
78000,0.022164626047,0.0253254920244,0.0205850563943,0.0237594693899,0.207944497466,0.204649150372
79000,0.0226806215942,0.0261500664055,0.0211346969008,0.0245744027197,0.202256441116,0.202617377043
80000,0.0236975792795,0.0266181044281,0.0221317447722,0.0249872580171,0.213817089796,0.209265008569
81000,0.0240100175142,0.0255475565791,0.0223574824631,0.0239134915173,0.227783441544,0.212663590908
82000,0.0235603060573,0.0239406861365,0.0217608734965,0.0221248492599,0.222914233804,0.217220753431
83000,0.00639168825001,0.00610157474875,0.00428305286914,0.00404783897102,0.263948559761,0.236110582948
84000,0.0038921602536,0.00382595323026,0.00253551220521,0.00246600923128,0.151924356818,0.155436307192
85000,0.00296575808898,0.0029732293915,0.0018649433041,0.00181911885738,0.130837321281,0.135129958391
86000,0.00283593172207,0.00302139949054,0.00175223988481,0.00201985985041,0.129252433777,0.115189313889
87000,0.00276190927252,0.00289783696644,0.0017766111996,0.00188601540867,0.118647202849,0.116217218339
88000,0.00250753527507,0.00254561938345,0.00160778756253,0.00158717122395,0.112815901637,0.112297192216
89000,0.00253330124542,0.00261838780716,0.00160877336748,0.00169723969884,0.116276375949,0.105782821774
90000,0.00249395007268,0.00263794395141,0.00157427601516,0.00172203651164,0.10493863374,0.10521543026
91000,0.00266138813458,0.00255374331027,0.00170122773852,0.00165364821441,0.115364134312,0.105623304844
92000,0.00234332657419,0.00244671548717,0.00146866450086,0.00155892292969,0.104866139591,0.096944630146
93000,0.00249736616388,0.00254401750863,0.0015955514973,0.00164894887712,0.103219799697,0.102787643671
94000,0.00234093866311,0.00251394091174,0.00146579183638,0.00167661393061,0.110124260187,0.0958615094423
95000,0.00235195457935,0.00231880112551,0.00149858009536,0.00144223822281,0.0951021015644,0.102693721652
96000,0.00243788585067,0.00237367069349,0.00152680266183,0.00154993752949,0.11117041111,0.0946280658245
97000,0.00246419128962,0.00244196597487,0.00159818085376,0.00160909164697,0.0946435779333,0.0952931270003
