epoch,train_loss,eval_loss,train_l1_metric,eval_l1_metric,train_scaled_l1_metric,eval_scaled_l1_metric
1000,0.00181034044363,0.000868970993906,0.0157289281487,0.0114913266152,1.11529254913,0.897644877434
2000,0.00150577339809,0.000723821052816,0.0137660671026,0.00985403731465,0.861396849155,0.808255791664
3000,0.00191137578804,0.000885311397724,0.0144189158455,0.0107296854258,0.980863809586,0.786165714264
4000,0.00161816109903,0.000771451625042,0.0130958519876,0.00969964452088,0.982017755508,0.797624468803
5000,0.0010924092494,0.00081744173076,0.0113885048777,0.0100261187181,0.9889138937,0.826639413834
6000,0.00173025485128,0.000828071788419,0.0135139944032,0.00966610573232,1.22340655327,1.04166269302
7000,7.95601372374e-05,6.23718442512e-05,0.00425673183054,0.00404549902305,1.39711308479,1.25211453438
8000,3.35779950547e-05,1.61269290402e-05,0.00235273735598,0.00208093016408,0.791540503502,0.61244148016
9000,1.37942652145e-05,1.02219682958e-05,0.00164373614825,0.00157532980666,0.536423921585,0.451955318451
10000,9.92067361949e-06,7.81858580012e-06,0.0015019858256,0.00128769525327,0.382639139891,0.370883584023
11000,1.20157392303e-05,7.03948717273e-06,0.00137659884058,0.00121946947183,0.392926603556,0.335855603218
12000,6.29244641459e-06,5.36303969056e-06,0.00118333566934,0.00111070123967,0.33579698205,0.28860360384
13000,4.49866183772e-06,4.77868888993e-06,0.00103422463872,0.00108789885417,0.279711425304,0.254149079323
14000,4.77229332319e-06,3.97862231694e-06,0.00112061318941,0.00104324438144,0.262978971004,0.229832977057
15000,3.95213146476e-06,3.81308518627e-06,0.00108064827509,0.000998945906758,0.233949333429,0.210355296731
16000,5.63300818612e-06,3.42897237715e-06,0.00103452801704,0.000950530753471,0.242542564869,0.206019431353
17000,3.27692305291e-06,3.09772076434e-06,0.000959491240792,0.000989248161204,0.203320801258,0.19106772542
18000,2.93951620733e-06,2.93881498692e-06,0.000942914164625,0.000889731221832,0.180881515145,0.184631898999
19000,4.79735217596e-06,2.80155700239e-06,0.000992085668258,0.000856476661284,0.216432824731,0.183715954423
20000,2.93193397738e-06,2.63158244707e-06,0.000912538147531,0.000830410339404,0.200753629208,0.173850893974
21000,2.40013582697e-06,2.38843699663e-06,0.00083766161697,0.000864949310198,0.193416893482,0.17147102952
22000,2.62905223281e-06,2.16705871026e-06,0.000839189859107,0.000806832453236,0.195841357112,0.165588378906
23000,2.48157880378e-06,2.26850124818e-06,0.000884045963176,0.000793503946625,0.183819919825,0.165906965733
24000,3.52936308445e-06,2.02631304091e-06,0.000817843480036,0.000741573690902,0.198887452483,0.162240713835
25000,2.08332835427e-06,2.00001954909e-06,0.000783504627179,0.000818859320134,0.169064968824,0.155862152576
