epoch,train_loss,eval_loss,train_l1_metric,eval_l1_metric,train_scaled_l1_metric,eval_scaled_l1_metric
1000,0.00370032899082,0.00376460235566,0.00370032899082,0.00376460235566,0.15959854424,0.171674385667
2000,0.00429804483429,0.00397183559835,0.00429804483429,0.00397183559835,0.186376988888,0.142309933901
3000,0.00345576414838,0.00216497480869,0.00345576414838,0.00216497480869,0.168656527996,0.121032364666
4000,0.00308041460812,0.00172236096114,0.00308041460812,0.00172236096114,0.139882296324,0.166240721941
5000,0.00293401768431,0.00209478568286,0.00293401768431,0.00209478568286,0.116043373942,0.130222484469
6000,0.00410156929865,0.00278033083305,0.00410156929865,0.00278033083305,0.193234682083,0.158382952213
7000,0.00368658290245,0.00405672891065,0.00368658290245,0.00405672891065,0.154414191842,0.208865582943
8000,0.0029576048255,0.00304367952049,0.0029576048255,0.00304367952049,0.152107715607,0.167253285646
9000,0.0033657643944,0.00403210427612,0.0033657643944,0.00403210427612,0.168967962265,0.155901044607
10000,0.00340510415845,0.00408340524882,0.00340510415845,0.00408340524882,0.165481895208,0.172838687897
11000,0.00287716230378,0.00358710926957,0.00287716230378,0.00358710926957,0.13338676095,0.178670138121
12000,0.00341763952747,0.00361362169497,0.00341763952747,0.00361362169497,0.16256454587,0.180610790849
13000,0.00372580904514,0.00386396818794,0.00372580904514,0.00386396818794,0.151493638754,0.166044712067
14000,0.00312677538022,0.00211830949411,0.00312677538022,0.00211830949411,0.161119952798,0.128139957786
15000,0.0028464733623,0.00169180764351,0.0028464733623,0.00169180764351,0.160920202732,0.171864211559
16000,0.00282761733979,0.00206224108115,0.00282761733979,0.00206224108115,0.181147158146,0.139838442206
17000,0.00409041531384,0.00276914169081,0.00409041531384,0.00276914169081,0.182826966047,0.165507048368
18000,0.00366629799828,0.00404214626178,0.00366629799828,0.00404214626178,0.183755874634,0.219330564141
19000,0.00339202070609,0.00303139328025,0.00339202070609,0.00303139328025,0.15195171535,0.172003284097
20000,0.00445610797033,0.00401869602501,0.00445610797033,0.00401869602501,0.191126018763,0.160147339106
21000,0.00234997249208,0.00407653301954,0.00234997249208,0.00407653301954,0.14628829062,0.178137123585
22000,0.00280470820144,0.003572428599,0.00280470820144,0.003572428599,0.164315164089,0.184205055237
23000,0.00291363638826,0.00361808994785,0.00291363638826,0.00361808994785,0.257614612579,0.186882957816
24000,0.0033054377418,0.00385560118593,0.0033054377418,0.00385560118593,0.162187039852,0.170770645142
25000,0.00316155725159,0.00211351551116,0.00316155725159,0.00211351551116,0.157028704882,0.131533116102
26000,0.00286181247793,0.00168954813853,0.00286181247793,0.00168954813853,0.156251877546,0.175501063466
27000,0.0037860723678,0.00205476442352,0.0037860723678,0.00205476442352,0.171714574099,0.1416439116
28000,0.00274283834733,0.00277049699798,0.00274283834733,0.00277049699798,0.158410578966,0.167103841901
29000,0.00292180408724,0.00403937697411,0.00292180408724,0.00403937697411,0.182585150003,0.221430212259
30000,0.00269703287631,0.00302397762425,0.00269703241065,0.00302397762425,0.179138466716,0.17405346036
31000,0.00262904958799,0.00401601754129,0.00262904958799,0.00401601754129,0.226404264569,0.160852700472
32000,0.00365492189303,0.00407384382561,0.00365492189303,0.00407384382561,0.257889866829,0.180522948503
33000,0.00344158615917,0.00356851308607,0.00344158615917,0.00356851308607,0.176344484091,0.184600502253
34000,0.00337087945081,0.00362131744623,0.00337087945081,0.00362131744623,0.171668887138,0.187900871038
35000,0.00319194258191,0.00385347218253,0.00319194258191,0.00385347218253,0.182187899947,0.171636074781
36000,0.00281735835597,0.00211089709774,0.00281735835597,0.00211089709774,0.161668688059,0.132395207882
37000,0.00302156619728,0.00168314459734,0.00302156619728,0.00168314459734,0.140683114529,0.176227807999
38000,0.00332945305854,0.00205366173759,0.00332945305854,0.00205366173759,0.196485921741,0.141745567322
39000,0.00386770488694,0.00276863016188,0.00386770488694,0.00276863016188,0.207187175751,0.168034672737
40000,0.00314099201933,0.00403829757124,0.00314099201933,0.00403829757124,0.236702501774,0.221488624811
41000,0.00385422701947,0.00336212804541,0.00385422701947,0.00336212804541,0.175236999989,0.17476798594
42000,0.00218200962991,0.00367631390691,0.00218200962991,0.00367631390691,0.181833088398,0.160211592913
43000,0.0041617071256,0.00407153414562,0.0041617071256,0.00407153414562,0.198119819164,0.181053310633
44000,0.00374915986322,0.0035684844479,0.00374915986322,0.0035684844479,0.249554485083,0.184445858002
45000,0.00309652928263,0.00362302875146,0.00309652928263,0.00362302875146,0.139431878924,0.187703818083
46000,0.0026672121603,0.00385094480589,0.0026672121603,0.00385094480589,0.140371799469,0.172040969133
47000,0.00427921442315,0.00210974505171,0.00427921442315,0.00210974505171,0.173598110676,0.131365805864
48000,0.00344982556999,0.00168412621133,0.00344982556999,0.00168412621133,0.163091376424,0.176820844412
49000,0.00318201025948,0.00205235835165,0.00318201025948,0.00205235835165,0.144185811281,0.140416964889
50000,0.00396540015936,0.00276557705365,0.00396540015936,0.00276557705365,0.157635897398,0.16782169044
51000,0.00250485981815,0.00403595296666,0.00250485981815,0.00403595296666,0.165614902973,0.222113251686
52000,0.00314347725362,0.00342270592228,0.00314347725362,0.00342270592228,0.178575485945,0.174360215664
53000,0.00308886962011,0.00361210177653,0.00308886962011,0.00361210177653,0.175788283348,0.159690663218
54000,0.00273553421721,0.00407011993229,0.00273553421721,0.00407011993229,0.160803377628,0.180891051888
55000,0.00523516535759,0.00356706487946,0.00523516535759,0.00356706487946,0.187476724386,0.184294193983
56000,0.0053099244833,0.00362518243492,0.0053099244833,0.00362518243492,0.213697522879,0.1867634058
57000,0.00245045963675,0.00384721090086,0.00245045963675,0.00384721090086,0.15553432703,0.171354472637
58000,0.00340421753936,0.00210955482908,0.00340421753936,0.00210955482908,0.169912070036,0.131819903851
59000,0.00360495876521,0.00167934969068,0.00360495876521,0.00167934969068,0.204038187861,0.176105305552
60000,0.00313588744029,0.00205461820588,0.00313588744029,0.00205461820588,0.173716247082,0.139562934637
61000,0.00291342521086,0.00276442035101,0.00291342521086,0.00276442035101,0.167475402355,0.16721200943
62000,0.00285095861182,0.00403844099492,0.00285095861182,0.00403844099492,0.188216075301,0.221470862627
63000,0.00245287246071,0.00342190079391,0.00245287246071,0.00342190079391,0.148043334484,0.174030274153
64000,0.00384752382524,0.00361080374569,0.00384752382524,0.00361080374569,0.205094888806,0.159638673067
65000,0.0027899374254,0.00407080538571,0.0027899374254,0.00407080538571,0.155173718929,0.180162400007
66000,0.00335532519966,0.00356984394602,0.00335532519966,0.00356984394602,0.125114545226,0.184528440237
