epoch,train_loss,eval_loss,train_l1_metric,eval_l1_metric,train_scaled_l1_metric,eval_scaled_l1_metric
1000.0,0.0139383524656,0.0138733768836,0.01380812563,0.0124037796631,189.36668396,748.103637695
2000.0,0.0081926304847,0.00839379988611,0.00811207015067,0.00746107008308,117.146141052,474.809509277
3000.0,0.00619968771935,0.00657498463988,0.00614461535588,0.00593302724883,80.0834655762,326.791625977
4000.0,0.00536247249693,0.00575595349073,0.00532017368823,0.00526002049446,61.5095710754,252.4581604
5000.0,0.00421091122553,0.00462961103767,0.00417626602575,0.00421937415376,50.3795394897,208.833679199
6000.0,0.00409791339189,0.00456098746508,0.00406794436276,0.0042055551894,43.5812721252,180.935409546
7000.0,0.00415713619441,0.0047032693401,0.00413015810773,0.00438357563689,39.2319488525,162.742950439
8000.0,0.00407618796453,0.00464306864887,0.00405132072046,0.00434829993173,36.1616668701,150.054992676
9000.0,0.00396597152576,0.0044945795089,0.00394268333912,0.00421821605414,33.8656349182,140.685668945
10000.0,0.00392299238592,0.00449271546677,0.00390098243952,0.00423148460686,32.0075798035,132.982681274
11000.0,0.00381596619263,0.00435876799747,0.00379493366927,0.00410878891125,30.5866889954,127.254989624
12000.0,0.00380763760768,0.00433941371739,0.00378741440363,0.00409902166575,29.4094429016,122.374671936
13000.0,0.00377025501803,0.00424766074866,0.00375073309988,0.00401548482478,28.3894901276,118.19216156
14000.0,0.00373738561757,0.00419912440702,0.00371848372743,0.00397426774725,27.4876327515,114.466156006
15000.0,0.00378644443117,0.00416060443968,0.00376811320893,0.00394262326881,26.6585597992,110.96622467
16000.0,0.00376441190019,0.00406607147306,0.00374658079818,0.00385395041667,25.9312496185,107.982925415
17000.0,0.00357285910286,0.0039619342424,0.00355549086817,0.00375500321388,25.25822258,105.341148376
18000.0,0.00350706768222,0.00391526753083,0.00349006219767,0.00371250649914,24.7302379608,103.218193054
19000.0,0.00345268566161,0.00385904544964,0.00343602942303,0.0036602395121,24.2226982117,101.204948425
20000.0,0.00340813840739,0.00381779717281,0.00339184538461,0.00362316309474,23.6941204071,99.0812683105
21000.0,0.00343302940018,0.00377012998797,0.00341709027998,0.00357965938747,23.1794433594,96.9617767334
22000.0,0.00331313768402,0.0036581386812,0.00329754548147,0.00347147835419,22.6760635376,95.0220184326
23000.0,0.00349118653685,0.00375363999046,0.00347585044801,0.00357019156218,22.3032474518,93.3873062134
24000.0,0.00343821942806,0.00371954124421,0.00342315458693,0.00353920389898,21.9084243774,91.8034133911
25000.0,0.00318167265505,0.00353673216887,0.00316690886393,0.00335955852643,21.4701919556,90.1928482056
26000.0,0.0032599370461,0.00359937991016,0.0032454400789,0.00342549197376,21.082326889,88.5204467773
27000.0,0.00334206758998,0.00368932471611,0.00332787632942,0.00351915438659,20.6384792328,86.6280059814
28000.0,0.00340105546638,0.00320235057734,0.00338729377836,0.00303520890884,20.0150279999,85.0859832764
29000.0,0.00305296503939,0.00333817023784,0.00303947087377,0.0031757177785,19.6236591339,82.6988983154
30000.0,0.00304151815362,0.00330370175652,0.0030283536762,0.00314517901279,19.1443843842,80.6984710693
31000.0,0.00318783544935,0.00349077535793,0.0031750027556,0.00333646778017,18.6627635956,78.5529022217
32000.0,0.00317275803536,0.00353628234006,0.00316025223583,0.00338583113626,18.1881427765,76.59009552
33000.0,0.00292467861436,0.00310314819217,0.00291251461022,0.0029562918935,17.6901416779,74.7594833374
34000.0,0.0030762469396,0.00336069008335,0.00306436535902,0.00321743171662,17.2795085907,72.9282226562
35000.0,0.00285451347008,0.00302204652689,0.00284292898141,0.00288188760169,16.8468589783,71.3502197266
36000.0,0.00304970215075,0.00328954588622,0.00303838006221,0.00315275904723,16.4658603668,69.6339645386
37000.0,0.00284357904457,0.00297800940461,0.00283254566602,0.00284427334554,16.0465888977,68.0806427002
38000.0,0.00282894610427,0.00295656942762,0.00281818816438,0.00282611791044,15.6456575394,66.4087219238
39000.0,0.00279707415029,0.00290791480802,0.00278657791205,0.00278053805232,15.2649497986,64.8431777954
40000.0,0.00278150476515,0.00290129589848,0.00277126929723,0.00277701369487,14.8854522705,63.2682495117
41000.0,0.00274996692315,0.00278728711419,0.00273999292403,0.00266601983458,14.5055265427,61.7333297729
42000.0,0.00274869683199,0.00280786189251,0.00273896078579,0.00268946937285,14.1602973938,60.2699165344
43000.0,0.0027562121395,0.00283548049629,0.00274670147337,0.00271981651895,13.8321886063,58.8810195923
44000.0,0.00270102079958,0.00270930933766,0.0026917157229,0.00259598880075,13.5328760147,57.6878509521
45000.0,0.0026895487681,0.00268188375048,0.00268043461256,0.00257082935423,13.2550888062,56.5344772339
46000.0,0.00269423262216,0.00271285208873,0.00268531031907,0.0026041099336,12.9765491486,55.3572883606
47000.0,0.00269270339049,0.00269351783209,0.00268396316096,0.0025869673118,12.7120504379,54.2416191101
48000.0,0.00265268608928,0.00265771290287,0.00264412700199,0.00255330139771,12.4477844238,53.1527519226
49000.0,0.00264443294145,0.00265539065003,0.00263605779037,0.00255321431905,12.1807842255,52.014995575
50000.0,0.00263970461674,0.00263927993365,0.00263148453087,0.00253897532821,11.9555463791,51.0622711182
51000.0,0.00261441338807,0.00257335416973,0.00260634114966,0.00247480301186,11.7399187088,50.1694755554
52000.0,0.00259735016152,0.00255751982331,0.00258940877393,0.00246055750176,11.5500621796,49.3607788086
53000.0,0.00259051774628,0.0025530254934,0.00258270301856,0.00245761545375,11.3657503128,48.5703811646
54000.0,0.00258657243103,0.00254538888112,0.00257887830958,0.00245144520886,11.1906442642,47.8239097595
55000.0,0.00256467936561,0.00253146514297,0.00255710445344,0.00243897153996,11.0164375305,47.0858840942
56000.0,0.00257364264689,0.00254201400094,0.00256618531421,0.00245098979212,10.8464107513,46.3378715515
57000.0,0.00255971471779,0.00252576870844,0.00255236704834,0.00243610073812,10.6861257553,45.6473960876
58000.0,0.00252949376591,0.00249548512511,0.00252225762233,0.00240714731626,10.524107933,44.9704322815
59000.0,0.00252101640217,0.00248734746128,0.00251389038749,0.00240038335323,10.364071846,44.2710342407
60000.0,0.00251704873517,0.00249970331788,0.00251003494486,0.0024141438771,10.2011680603,43.5559616089
61000.0,0.00249364832416,0.00245412648655,0.00248674093746,0.00236984854564,10.0463380814,42.903553009
62000.0,0.00246986676939,0.00234063435346,0.00246307370253,0.00225754315034,9.88001728058,42.2995643616
63000.0,0.00245293881744,0.00231840694323,0.00244624144398,0.00223651318811,9.74104118347,41.6898727417
64000.0,0.00247809896246,0.00245151668787,0.00247149448842,0.00237107672729,9.60586357117,40.9500312805
65000.0,0.00241797487251,0.00241239881143,0.00241147144698,0.00233314814977,9.4587688446,40.3444595337
